1.0000000000000002,0.981678448480757,0.6686188353466502,0.6962501605570289,0.9988696304772032,0.9955361995836657,0.7875330654777872,0.9696288296381981,0.9932793419348501,0.6976804053191178,0.6401482045918734,0.5717432500495021,0.6797605866010702,0.9939137753382895,0.5877861908765799,0.9968540770656503,0.6056437998578955,0.9876216269436502,0.998022390076179,0.6578236068318186,0.9999892845352457,0.9848691871456868,0.9795797913839142,0.9751407732214089,0.639232920562103,0.6595829230127342,0.9704360360228435,0.9859611002769845
0.981678448480757,0.9999999999999999,0.7980590264067243,0.8202668793177289,0.971511459489973,0.995280167319973,0.89053190554905,0.9984674550693309,0.9971349400465097,0.8214060472118877,0.7748062210053823,0.717597414589453,0.8070585656508062,0.9966943348851458,0.7311711059705279,0.9634878001481576,0.7461710145522268,0.9994148322246168,0.967759515469979,0.7892844745125859,0.9807858308924975,0.9998462031305735,0.9999425601618005,0.9150525110674498,0.7740528523445165,0.7907180752455121,0.9986458044463407,0.9360804669213133
0.6686188353466502,0.7980590264067243,0.9999999999999999,0.999285277749729,0.6325166695460729,0.7358160813779216,0.9848228682745712,0.8301839305663367,0.7501914441213022,0.9992078967450002,0.9992909956456887,0.9923563438050774,0.9998862037239747,0.7464656444462193,0.9945937419953335,0.6075781868115069,0.9966582742458123,0.7769807058498016,0.6205539566239202,0.9998959704573351,0.6651692669156016,0.787368447124094,0.8044716547435115,0.4872247661460034,0.9992454539708726,0.9999269638253239,0.8283272344078878,0.5350685369749586
0.6962501605570289,0.8202668793177289,0.999285277749729,0.9999999999999999,0.6613434225232578,0.7608884745050325,0.99067986847275,0.850664376839106,0.7746502268561327,0.9999980110411382,0.9971535717593017,0.9869822085165919,0.9997418225342426,0.7710859788745972,0.9899575042619781,0.6371679445035393,0.9928581820201549,0.8002221831511612,0.6497527942631551,0.9986360820905098,0.6929197612879894,0.8101095075581518,0.8263502782758038,0.5198874734204585,0.9970630820220764,0.9987554348517885,0.8489131499020451,0.5666209254302205
0.9988696304772032,0.971511459489973,0.6325166695460729,0.6613434225232578,1.0,0.9899246136917407,0.7573490984979289,0.9569069220362033,0.9866549258378805,0.6628381262713732,0.6029066969630845,0.532098696822586,0.6441293036544484,0.9875539238762712,0.5486661627687512,0.9994947323511406,0.5671348554473814,0.9790493320380717,0.9998822033724158,0.6212789011693591,0.9990789773387782,0.9755183432320362,0.9689155601002101,0.9845713390279767,0.6019562391165182,0.6231094413479203,0.9578664026635193,0.9927835629641316
0.9955361995836657,0.995280167319973,0.7358160813779216,0.7608884745050325,0.9899246136917407,0.9999999999999997,0.8421817609813996,0.9883842856104909,0.9997693017556092,0.7621811386816754,0.7097986517807562,0.6466239265307562,0.7459481324394406,0.9998741742641429,0.6615177798737174,0.9849238406670692,0.6780422622616301,0.9980171408818673,0.9876347133097949,0.7259719522258913,0.9950886123481105,0.9968290090926605,0.9941828853843494,0.949874521104562,0.7089593468554481,0.7275780481094661,0.9888837297317444,0.9658007693572375
0.7875330654777872,0.89053190554905,0.9848228682745712,0.99067986847275,0.7573490984979289,0.8421817609813996,0.9999999999999998,0.9143433690295218,0.8535687609246576,0.9909495666327012,0.9775900369553302,0.9558766835026316,0.9873291171305323,0.8506290378207902,0.9614754851148993,0.7362105686857648,0.9673545775080549,0.8744501555086539,0.7472370957559988,0.982216974204202,0.7846716905028692,0.8824166910322317,0.8953566126719222,0.631398103714468,0.977338660319868,0.9826532964718595,0.9129930157124129,0.6735747765364859
0.9696288296381981,0.9984674550693309,0.8301839305663367,0.850664376839106,0.9569069220362033,0.9883842856104909,0.9143433690295218,0.9999999999999999,0.9914205306518705,0.8517111964654417,0.8086059655334491,0.755041077531722,0.8384996026577706,0.9906707104187247,0.767804566150136,0.9471932574861223,0.7818716749083663,0.9959902006976719,0.9523370492806862,0.822056404971034,0.968486189689482,0.9973433231600074,0.9990032614256737,0.8913287862025402,0.8079047871707472,0.823385578979716,0.9999944813427996,0.915177329762597
0.9932793419348501,0.9971349400465097,0.7501914441213022,0.7746502268561327,0.9866549258378805,0.9997693017556092,0.8535687609246576,0.9914205306518705,1.0,0.7759099693615065,0.7247647409492495,0.6628590508951266,0.7600810796183246,0.9999842254726449,0.6774728313468922,0.9809810168509906,0.6936733249499326,0.9991388407329618,0.984039562562876,0.7405760353735145,0.9927328903251021,0.9983081918042392,0.9962669166998404,0.9429404071906708,0.7239437734258187,0.7421452596230447,0.9918493123256685,0.9600087967548203
0.6976804053191178,0.8214060472118877,0.9992078967450002,0.9999980110411382,0.6628381262713732,0.7621811386816754,0.9909495666327012,0.8517111964654417,0.7759099693615065,1.0,0.997001210729121,0.986659475757822,0.9996945157676356,0.7723543866759071,0.9896735863728673,0.6387038656896359,0.9926182657261916,0.8014166829430791,0.6512675900984796,0.9985299627773486,0.6943564258732396,0.8112772118125986,0.8274718338477072,0.5215901856579849,0.9969083530324242,0.9986539728229964,0.8499656038227852,0.5682631996934093
